,annotator,image,label,pk,x,y
32,rick,752200524HV_001.jpg,Schistocyte,79,448,491
33,rick,752200524HV_001.jpg,Elliptocyte,81,1868,380
34,rick,752101002HV_001.jpg,Schistocyte,82,424,819
35,rick,752101002HV_001.jpg,Schistocyte,83,1516,973
36,rick,752101002HV_001.jpg,Schistocyte,84,2610,2496
37,rick,752301322HV_001.jpg,Acanthocyte,85,906,371
38,rick,752401105HV_001.jpg,NORMAL,93,1595,2018
39,rick,752401105HV_001.jpg,NORMAL,94,1550,2044
40,rick,752401105HV_001.jpg,NORMAL,95,1517,2079
41,rick,752401105HV_001.jpg,NORMAL,96,1445,1938
42,rick,752401105HV_001.jpg,NORMAL,97,1371,1944
43,rick,752401105HV_001.jpg,NORMAL,98,1313,1878
44,rick,752301314HV_001.jpg,Elliptocyte,99,1844,1278
45,rick,752301314HV_001.jpg,Schistocyte,100,1057,1211
46,rick,752301314HV_001.jpg,Schistocyte,101,2059,2558
47,rick,ERR20160323133810_003.jpg,Dacrocyte,102,1430,1752
48,rick,ERR20160323133810_003.jpg,Dacrocyte,103,123,893
49,rick,ERR20160323133810_003.jpg,Acanthocyte,104,1960,1985
50,rick,ERR20160323133810_003.jpg,Schistocyte,105,1449,2345
51,rick,ERR20160323133810_003.jpg,Target cell,106,788,2442
52,rick,ERR20160323133810_003.jpg,Spherocyte,107,556,2262
53,rick,ERR20160323133810_003.jpg,Target cell,108,1728,1534
54,rick,ERR20160323133810_003.jpg,Spherocyte,109,790,1037
55,rick,ERR20160323133810_003.jpg,Schistocyte,110,1066,1216
56,rick,ERR20160323133810_003.jpg,Echinocyte,111,2314,1116
57,rick,752602451HV_001.jpg,NORMAL,112,1426,1076
58,rick,752602451HV_001.jpg,NORMAL,113,1407,1140
59,rick,752602451HV_001.jpg,Elliptocyte,114,1290,1483
60,rick,752602451HV_001.jpg,Dacrocyte,115,2641,1214
61,rick,752601275HV_001.jpg,Target cell,116,1383,1467
62,rick,752601275HV_001.jpg,Target cell,117,1544,1503
63,rick,752601275HV_001.jpg,Target cell,118,1433,1191
64,rick,752601275HV_001.jpg,Target cell,119,2097,1544
65,rick,752601275HV_001.jpg,Target cell,120,2167,1457
66,rick,752601275HV_001.jpg,Target cell,121,2407,1535
67,rick,752601275HV_001.jpg,Target cell,122,2374,1158
68,rick,752601275HV_001.jpg,Target cell,123,2245,1062
69,rick,752601275HV_001.jpg,Target cell,124,2738,864
70,rick,752601275HV_001.jpg,Target cell,125,2574,778
71,rick,752601275HV_001.jpg,Target cell,126,2732,535
72,rick,752601275HV_001.jpg,Target cell,127,1950,422
73,rick,752601275HV_001.jpg,Target cell,128,1068,400
74,rick,752601275HV_001.jpg,Target cell,129,1181,179
75,rick,752601275HV_001.jpg,Target cell,130,977,106
76,rick,752601275HV_001.jpg,Target cell,131,637,477
77,rick,752601275HV_001.jpg,Target cell,132,916,256
78,rick,752601275HV_001.jpg,Target cell,133,184,1508
79,rick,752601275HV_001.jpg,Target cell,134,600,1581
80,rick,752601275HV_001.jpg,Target cell,135,882,1944
81,rick,752601275HV_001.jpg,Target cell,136,942,1999
82,rick,752601275HV_001.jpg,Target cell,137,507,2161
83,rick,752601275HV_001.jpg,Target cell,138,753,2723
84,rick,752601275HV_001.jpg,Target cell,139,969,2830
85,rick,752601275HV_001.jpg,Target cell,140,1377,2779
86,rick,752601275HV_001.jpg,Target cell,141,1567,2676
87,rick,752601275HV_001.jpg,Target cell,142,1548,2271
88,rick,752601275HV_001.jpg,Target cell,143,2254,2250
89,rick,752601275HV_001.jpg,Target cell,144,2828,2047
90,rick,752601275HV_001.jpg,Target cell,145,2634,1871
91,rick,752601275HV_001.jpg,Target cell,146,1952,587
92,rick,752601275HV_001.jpg,Target cell,147,1906,763
93,rick,752601275HV_001.jpg,Target cell,148,2124,568
94,rick,752601275HV_001.jpg,Target cell,149,2769,23
95,rick,752601275HV_001.jpg,Target cell,150,2814,41
96,rick,752601275HV_001.jpg,Acanthocyte,151,87,89
97,rick,752601275HV_001.jpg,Acanthocyte,152,846,229
98,rick,752601275HV_001.jpg,Acanthocyte,153,352,782
99,rick,752601275HV_001.jpg,Acanthocyte,154,590,1008
100,rick,752601275HV_001.jpg,Acanthocyte,155,101,2763
101,rick,752601275HV_001.jpg,Acanthocyte,156,1425,2342
102,rick,752601275HV_001.jpg,Acanthocyte,157,1112,2198
103,rick,752601275HV_001.jpg,Schistocyte,158,2433,92
104,rick,752601275HV_001.jpg,Spherocyte,159,1022,1688
105,rick,752601275HV_001.jpg,Spherocyte,160,1140,2295
106,rick,752601275HV_001.jpg,Spherocyte,161,2291,2518
107,rick,752601275HV_001.jpg,Spherocyte,162,2486,2195
108,rick,752601275HV_001.jpg,Spherocyte,163,2688,1692
109,rick,752601275HV_001.jpg,Spherocyte,164,2620,1421
110,rick,752601275HV_001.jpg,Spherocyte,165,2593,1125
111,rick,752601275HV_001.jpg,Spherocyte,166,2011,1228
112,rick,752601275HV_001.jpg,Spherocyte,167,1068,826
113,rick,752601275HV_001.jpg,Spherocyte,168,148,390
114,rick,752601275HV_001.jpg,Spherocyte,169,194,316
115,rick,752301570HV_001.jpg,Spherocyte,170,1749,2093
116,rick,752301570HV_001.jpg,Spherocyte,171,2811,2084
117,rick,752901638HV_001.jpg,Schistocyte,172,788,2799
118,rick,752303558HV_001.jpg,Dacrocyte,173,1009,1783
119,rick,752400932HV_001.jpg,NORMAL,174,682,1013
120,rick,752400932HV_001.jpg,NORMAL,175,662,744
121,rick,752400932HV_001.jpg,NORMAL,176,410,972
122,rick,752400932HV_001.jpg,NORMAL,177,580,1255
123,rick,752400932HV_001.jpg,NORMAL,178,931,1378
124,rick,752400932HV_001.jpg,NORMAL,179,956,1423
125,rick,752400932HV_001.jpg,NORMAL,180,1372,2385
126,rick,752400932HV_001.jpg,NORMAL,181,1396,2331
127,rick,752400932HV_001.jpg,NORMAL,182,1289,2331
128,rick,752400932HV_001.jpg,NORMAL,183,1315,2276
129,rick,752400932HV_001.jpg,NORMAL,184,1238,2318
130,rick,752400932HV_001.jpg,NORMAL,185,1191,2302
131,rick,752400932HV_001.jpg,NORMAL,186,1214,2367
132,rick,752400932HV_001.jpg,NORMAL,187,1259,2365
133,rick,752400932HV_001.jpg,NORMAL,188,1314,2368
134,rick,752400932HV_001.jpg,NORMAL,189,1298,2407
135,rick,752400932HV_001.jpg,NORMAL,190,1331,2448
136,rick,752400932HV_001.jpg,NORMAL,191,1234,2405
137,rick,752400932HV_001.jpg,NORMAL,192,1215,2441
138,rick,752400932HV_001.jpg,NORMAL,193,1180,2376
139,rick,752400932HV_001.jpg,NORMAL,194,1141,2344
140,rick,752400932HV_001.jpg,NORMAL,195,1126,2384
141,rick,752400932HV_001.jpg,NORMAL,196,1111,2421
142,rick,752400932HV_001.jpg,NORMAL,197,1175,2472
143,rick,752400932HV_001.jpg,NORMAL,198,1142,2494
144,rick,752400932HV_001.jpg,NORMAL,199,1187,2516
145,rick,752400932HV_001.jpg,NORMAL,200,1236,2516
146,rick,752400932HV_001.jpg,NORMAL,201,1461,2457
147,rick,752400932HV_001.jpg,NORMAL,202,1445,2408
148,rick,752400932HV_001.jpg,NORMAL,203,1537,2426
149,rick,752400932HV_001.jpg,NORMAL,204,1481,2380
150,rick,752400932HV_001.jpg,NORMAL,205,1460,2315
151,rick,752400932HV_001.jpg,NORMAL,206,1535,2325
152,rick,752400932HV_001.jpg,NORMAL,207,1481,2275
153,rick,752400932HV_001.jpg,NORMAL,208,1530,2280
154,rick,752400932HV_001.jpg,NORMAL,209,1589,2277
155,rick,752400932HV_001.jpg,NORMAL,210,1608,2324
156,rick,752400932HV_001.jpg,NORMAL,211,1621,2387
157,rick,752400932HV_001.jpg,NORMAL,212,1582,2431
158,rick,752400932HV_001.jpg,NORMAL,213,1564,2560
159,rick,752400932HV_001.jpg,NORMAL,214,1595,2584
160,rick,752400932HV_001.jpg,NORMAL,215,1594,2637
161,rick,752400932HV_001.jpg,NORMAL,216,1659,2641
162,rick,752400932HV_001.jpg,NORMAL,217,1734,2634
163,rick,752400932HV_001.jpg,NORMAL,218,1728,2581
164,rick,752400932HV_001.jpg,NORMAL,219,1710,2554
165,rick,752400932HV_001.jpg,NORMAL,220,1680,2483
166,rick,752400932HV_001.jpg,NORMAL,221,1694,2447
167,rick,752400932HV_001.jpg,NORMAL,222,1750,2441
168,rick,752400932HV_001.jpg,NORMAL,223,1776,2401
169,rick,752400932HV_001.jpg,NORMAL,224,1775,2334
170,rick,752400932HV_001.jpg,NORMAL,225,1752,2258
171,rick,752400932HV_001.jpg,NORMAL,226,1804,2237
172,rick,752400932HV_001.jpg,NORMAL,227,1768,2198
173,rick,752400932HV_001.jpg,NORMAL,228,1776,2148
174,rick,752400932HV_001.jpg,NORMAL,229,1728,2136
175,rick,752400932HV_001.jpg,NORMAL,230,1807,2110
176,rick,752400932HV_001.jpg,NORMAL,231,1855,2120
177,rick,752400932HV_001.jpg,NORMAL,232,1831,2083
178,rick,752400932HV_001.jpg,NORMAL,233,800,2497
179,rick,752400932HV_001.jpg,NORMAL,234,766,2511
180,rick,752400932HV_001.jpg,NORMAL,235,788,2550
181,rick,752400932HV_001.jpg,NORMAL,236,850,2593
182,rick,752400932HV_001.jpg,NORMAL,237,838,2624
183,rick,752400932HV_001.jpg,NORMAL,238,750,2594
184,rick,752400932HV_001.jpg,NORMAL,239,761,2667
185,rick,752400932HV_001.jpg,NORMAL,240,747,2548
186,rick,752400932HV_001.jpg,NORMAL,241,707,2565
187,rick,752400932HV_001.jpg,NORMAL,242,719,2510
188,rick,752400932HV_001.jpg,NORMAL,243,726,2473
189,rick,752400932HV_001.jpg,NORMAL,244,757,2457
190,rick,752400932HV_001.jpg,NORMAL,245,788,2432
191,rick,752400932HV_001.jpg,NORMAL,246,777,2388
192,rick,752400932HV_001.jpg,NORMAL,247,732,2393
193,rick,752400932HV_001.jpg,NORMAL,248,788,2361
194,rick,752400932HV_001.jpg,NORMAL,249,828,2354
195,rick,752400932HV_001.jpg,NORMAL,250,759,2308
196,rick,752400932HV_001.jpg,NORMAL,251,659,2424
197,rick,752400932HV_001.jpg,NORMAL,252,675,2507
198,rick,752400932HV_001.jpg,NORMAL,253,718,2625
199,rick,752400932HV_001.jpg,NORMAL,254,679,2596
200,rick,752400932HV_001.jpg,NORMAL,255,714,2667
201,rick,752400802HV_001.jpg,Elliptocyte,256,1136,1227
202,rick,752400802HV_001.jpg,Elliptocyte,257,1695,462
203,rick,752400802HV_001.jpg,Elliptocyte,258,1414,2398
204,rick,752100988HV_001.jpg,NORMAL,259,1960,872
205,rick,752100988HV_001.jpg,NORMAL,260,2142,826
206,rick,752100988HV_001.jpg,NORMAL,261,2182,856
207,rick,752100988HV_001.jpg,NORMAL,262,2232,831
208,rick,752100988HV_001.jpg,NORMAL,263,2213,900
209,rick,752100988HV_001.jpg,NORMAL,264,2210,965
210,rick,752100988HV_001.jpg,NORMAL,265,2251,918
211,rick,752100988HV_001.jpg,NORMAL,266,2264,965
212,rick,752100988HV_001.jpg,NORMAL,267,2287,878
213,rick,752100988HV_001.jpg,NORMAL,268,2199,1095
214,rick,752100988HV_001.jpg,NORMAL,269,2233,1137
215,rick,752100988HV_001.jpg,NORMAL,270,2170,1130
216,rick,752100988HV_001.jpg,NORMAL,271,2211,1203
217,rick,752100988HV_001.jpg,NORMAL,272,2109,1144
218,rick,752100988HV_001.jpg,NORMAL,273,2190,1227
219,rick,752100988HV_001.jpg,NORMAL,274,2256,1188
220,rick,752100988HV_001.jpg,NORMAL,275,2049,1206
221,rick,752100988HV_001.jpg,NORMAL,276,2067,1244
222,rick,752100988HV_001.jpg,NORMAL,277,1758,1226
223,rick,752100988HV_001.jpg,NORMAL,278,1723,1276
224,rick,752100988HV_001.jpg,NORMAL,279,1698,1203
225,rick,752100988HV_001.jpg,NORMAL,280,1699,1156
226,rick,752100988HV_001.jpg,NORMAL,281,1649,1203
227,rick,752100988HV_001.jpg,NORMAL,282,1622,1153
228,rick,752100988HV_001.jpg,NORMAL,283,1597,1127
229,rick,752100988HV_001.jpg,NORMAL,284,1621,1080
230,rick,752100988HV_001.jpg,NORMAL,285,1644,1079
231,rick,752100988HV_001.jpg,NORMAL,286,1692,1055
232,rick,752100988HV_001.jpg,NORMAL,287,1665,1018
233,rick,752100988HV_001.jpg,NORMAL,288,1731,1041
234,rick,752100988HV_001.jpg,NORMAL,289,1708,993
235,rick,752100988HV_001.jpg,NORMAL,290,1636,958
236,rick,752100988HV_001.jpg,NORMAL,291,1672,932
237,rick,752100988HV_001.jpg,NORMAL,292,1637,918
238,rick,752100988HV_001.jpg,NORMAL,293,1600,881
239,rick,752100988HV_001.jpg,NORMAL,294,1665,847
240,rick,752100988HV_001.jpg,NORMAL,295,1692,807
241,rick,752100988HV_001.jpg,NORMAL,296,1621,809
242,rick,752100988HV_001.jpg,NORMAL,297,1728,824
243,rick,752100988HV_001.jpg,NORMAL,298,1747,782
244,rick,752100988HV_001.jpg,NORMAL,299,1674,772
245,rick,752900362HV_001.jpg,Target cell,300,1179,1917
246,rick,752900362HV_001.jpg,Target cell,301,1167,1964
247,rick,752900362HV_001.jpg,Target cell,302,1095,1989
248,rick,752900362HV_001.jpg,Target cell,303,976,1902
249,rick,752900362HV_001.jpg,Target cell,304,887,1943
250,rick,752900362HV_001.jpg,Target cell,305,987,2039
251,rick,752900362HV_001.jpg,Target cell,306,894,2107
252,rick,752900362HV_001.jpg,Target cell,307,1112,2167
253,rick,752900362HV_001.jpg,Target cell,308,1378,2195
254,rick,752900362HV_001.jpg,Target cell,309,1382,2031
255,rick,752900362HV_001.jpg,Target cell,310,1496,1995
256,rick,752900362HV_001.jpg,Target cell,311,1639,2119
257,rick,752900362HV_001.jpg,Target cell,312,1727,1980
258,rick,752900362HV_001.jpg,Target cell,313,1376,1747
259,rick,752900362HV_001.jpg,Target cell,314,1322,1731
260,rick,752900362HV_001.jpg,Target cell,315,1310,1657
261,rick,752900362HV_001.jpg,Target cell,316,1463,1581
262,rick,752900362HV_001.jpg,Target cell,317,1356,1500
263,rick,752900362HV_001.jpg,Target cell,318,915,1674
264,rick,752900362HV_001.jpg,Target cell,320,672,1652
265,rick,752900362HV_001.jpg,Target cell,321,658,1920
266,rick,752900362HV_001.jpg,Target cell,322,785,2105
267,rick,752900362HV_001.jpg,Target cell,323,985,2276
268,rick,752900362HV_001.jpg,Target cell,324,1771,1035
269,rick,752900362HV_001.jpg,Target cell,325,1435,796
270,rick,752900362HV_001.jpg,Target cell,326,1702,779
271,rick,752900362HV_001.jpg,Target cell,327,1800,738
272,rick,752900362HV_001.jpg,Target cell,328,2337,950
273,rick,752900362HV_001.jpg,Target cell,329,2295,979
274,rick,752900362HV_001.jpg,Target cell,330,2391,938
275,rick,752900362HV_001.jpg,Target cell,331,2708,849
276,rick,752900362HV_001.jpg,Target cell,332,2437,808
277,rick,752900362HV_001.jpg,Target cell,333,2393,871
278,rick,752900362HV_001.jpg,Target cell,334,2533,1122
279,rick,752900362HV_001.jpg,Target cell,335,2519,1259
280,rick,752900362HV_001.jpg,Target cell,336,2659,1400
281,rick,752900362HV_001.jpg,Target cell,337,2651,1350
282,rick,752900362HV_001.jpg,Target cell,338,2812,1713
283,rick,752900362HV_001.jpg,Target cell,339,2701,1796
284,rick,752900362HV_001.jpg,Target cell,340,2459,1982
285,rick,752900362HV_001.jpg,Target cell,341,2168,2076
286,rick,752900362HV_001.jpg,Target cell,342,2071,2093
287,rick,752900362HV_001.jpg,Target cell,343,1398,2530
288,rick,752900362HV_001.jpg,Target cell,344,1269,2614
289,rick,752900362HV_001.jpg,Target cell,345,1121,2613
290,rick,752900362HV_001.jpg,Target cell,346,1086,2713
291,rick,752900362HV_001.jpg,Target cell,347,1083,2764
292,rick,752900362HV_001.jpg,Target cell,348,1774,2795
293,rick,752900362HV_001.jpg,Target cell,349,2025,2820
294,rick,752900362HV_001.jpg,Spherocyte,350,1680,2389
295,rick,752900362HV_001.jpg,Spherocyte,351,1968,2275
296,rick,752900362HV_001.jpg,Spherocyte,352,1821,2343
297,rick,752900362HV_001.jpg,Spherocyte,353,2055,2296
298,rick,752900362HV_001.jpg,Spherocyte,354,2364,1933
299,rick,752900362HV_001.jpg,Spherocyte,355,1816,1404
300,rick,752900362HV_001.jpg,Spherocyte,356,1813,1251
301,rick,752900362HV_001.jpg,Spherocyte,357,837,1191
302,rick,752900362HV_001.jpg,Spherocyte,358,702,1328
303,rick,752900362HV_001.jpg,Target cell,359,664,1311
304,rick,752900362HV_001.jpg,Target cell,360,638,1356
305,rick,752900362HV_001.jpg,Target cell,361,375,1367
306,rick,752900362HV_001.jpg,Schistocyte,362,357,1455
307,rick,752900362HV_001.jpg,Spherocyte,363,211,1552
308,rick,752900362HV_001.jpg,Spherocyte,364,221,1714
309,rick,752900362HV_001.jpg,Target cell,365,149,1649
310,rick,752900362HV_001.jpg,Target cell,366,281,1701
311,rick,752900362HV_001.jpg,Target cell,367,336,1743
312,rick,752900362HV_001.jpg,Target cell,368,258,1840
313,rick,752900362HV_001.jpg,Target cell,369,495,1900
314,rick,752900362HV_001.jpg,Schistocyte,370,144,1974
315,rick,752900362HV_001.jpg,Target cell,371,2227,1157
316,rick,752900362HV_001.jpg,Target cell,372,2381,1172
317,rick,752900362HV_001.jpg,Target cell,373,2535,1407
318,rick,752900362HV_001.jpg,Target cell,374,2566,1508
319,rick,752900362HV_001.jpg,Target cell,375,1897,1399
320,rick,752900362HV_001.jpg,Target cell,376,1286,1056
321,rick,752900362HV_001.jpg,Target cell,377,1095,1185
322,rick,752900362HV_001.jpg,Target cell,378,1048,1206
323,rick,752900362HV_001.jpg,Target cell,379,1070,1288
324,rick,752900362HV_001.jpg,Target cell,380,966,1307
325,rick,752900362HV_001.jpg,Target cell,381,1012,1423
326,rick,752900362HV_001.jpg,Target cell,382,1102,1381
327,rick,752900362HV_001.jpg,Target cell,383,1242,1370
328,rick,752900362HV_001.jpg,Target cell,384,1276,1317
329,rick,752900362HV_001.jpg,Target cell,385,1423,1224
330,rick,752900362HV_001.jpg,Target cell,386,969,846
331,rick,752900362HV_001.jpg,Target cell,387,1087,809
332,rick,752900362HV_001.jpg,Dacrocyte,388,905,582
333,rick,752900362HV_001.jpg,Target cell,389,1238,650
334,rick,752900362HV_001.jpg,Target cell,390,1350,538
335,rick,752900362HV_001.jpg,Target cell,391,1397,534
336,rick,752900362HV_001.jpg,Target cell,392,1418,492
337,rick,752900362HV_001.jpg,Target cell,393,1420,606
338,rick,752900362HV_001.jpg,Target cell,394,1372,392
339,rick,752900362HV_001.jpg,Target cell,395,1319,191
340,rick,752900362HV_001.jpg,Target cell,396,1498,162
341,rick,752900362HV_001.jpg,Target cell,397,1430,122
342,rick,752900362HV_001.jpg,Target cell,398,933,138
343,rick,752900362HV_001.jpg,Target cell,399,821,151
344,rick,752900362HV_001.jpg,Target cell,400,288,203
345,rick,752900362HV_001.jpg,Target cell,401,249,108
346,rick,752900362HV_001.jpg,Spherocyte,402,221,476
347,rick,752900362HV_001.jpg,Spherocyte,403,575,298
348,rick,752900362HV_001.jpg,Spherocyte,404,369,926
349,rick,752900362HV_001.jpg,Spherocyte,405,137,1159
350,rick,752900362HV_001.jpg,Spherocyte,406,103,1128
351,rick,752900362HV_001.jpg,Spherocyte,407,563,1201
352,rick,752900362HV_001.jpg,Spherocyte,408,480,1737
353,rick,752900362HV_001.jpg,Spherocyte,409,355,1617
354,rick,752900362HV_001.jpg,Spherocyte,410,739,1926
355,rick,752900362HV_001.jpg,Spherocyte,411,781,2291
356,rick,752900362HV_001.jpg,Spherocyte,412,601,2549
357,rick,752100106HV_001.jpg,Elliptocyte,413,469,1637
358,rick,752301114HV_001.jpg,Spherocyte,414,1695,1695
359,rick,752301114HV_001.jpg,Echinocyte,415,2515,1406
360,rick,752301114HV_001.jpg,Echinocyte,416,2590,1512
361,rick,752301114HV_001.jpg,Echinocyte,417,2240,1922
362,rick,752301114HV_001.jpg,Echinocyte,418,1843,2027
363,rick,752301114HV_001.jpg,Echinocyte,419,1323,1826
364,rick,752301114HV_001.jpg,Echinocyte,420,916,1686
365,rick,752301114HV_001.jpg,Dacrocyte,421,307,1960
366,rick,752301114HV_001.jpg,Echinocyte,422,415,2015
367,rick,752301114HV_001.jpg,Echinocyte,423,777,2548
368,rick,752301114HV_001.jpg,Echinocyte,424,1730,1644
369,rick,752301114HV_001.jpg,Echinocyte,425,1490,193
370,rick,752301114HV_001.jpg,Echinocyte,426,1209,43
371,rick,752301114HV_001.jpg,Echinocyte,427,588,1902
372,rick,752301114HV_001.jpg,Echinocyte,428,644,1885
373,rick,752301114HV_001.jpg,Echinocyte,429,775,1901
374,rick,752301114HV_001.jpg,Echinocyte,430,2433,2519
375,rick,752301114HV_001.jpg,Echinocyte,431,2357,2484
376,rick,752301114HV_001.jpg,Echinocyte,432,2043,2407
377,rick,752301114HV_001.jpg,Echinocyte,433,2751,2225
378,rick,752400170HV_001.jpg,Dacrocyte,434,2233,867
379,rick,752400170HV_001.jpg,Dacrocyte,435,2417,660
380,rick,752400170HV_001.jpg,Dacrocyte,436,2346,468
381,rick,752400170HV_001.jpg,Dacrocyte,437,1617,2355
382,rick,752400170HV_001.jpg,Dacrocyte,438,588,1890
383,rick,752400170HV_001.jpg,Dacrocyte,439,508,2312
384,rick,752400170HV_001.jpg,Dacrocyte,440,405,1474
385,rick,752400867HV_001.jpg,Target cell,441,637,229
386,rick,752400867HV_001.jpg,Target cell,442,2405,460
387,rick,752400867HV_001.jpg,Target cell,443,603,791
388,rick,752400867HV_001.jpg,Target cell,444,1168,117
389,rick,752400867HV_001.jpg,Schistocyte,445,2570,1240
390,rick,752401287HV_001.jpg,Dacrocyte,446,932,2667
391,rick,752401287HV_001.jpg,Echinocyte,447,1212,2592
392,rick,752401287HV_001.jpg,Echinocyte,448,1439,2248
393,rick,752401287HV_001.jpg,Dacrocyte,449,2152,2446
394,rick,752401287HV_001.jpg,Echinocyte,450,2696,2216
395,rick,752401287HV_001.jpg,Echinocyte,451,2605,1792
396,rick,752401287HV_001.jpg,Echinocyte,452,2670,1421
397,rick,752401287HV_001.jpg,Echinocyte,453,2841,1082
398,rick,752401287HV_001.jpg,Echinocyte,454,475,1078
399,rick,752401287HV_001.jpg,Echinocyte,455,671,1415
400,rick,752401287HV_001.jpg,Echinocyte,456,350,1470
401,rick,752401287HV_001.jpg,Echinocyte,457,232,2051
402,rick,752401287HV_001.jpg,Echinocyte,458,544,2536
403,rick,752401287HV_001.jpg,Echinocyte,459,1317,1398
404,rick,752600453HV_001.jpg,Spherocyte,460,776,1321
405,rick,752600453HV_001.jpg,Spherocyte,461,2370,1088
406,rick,752900326HV_001.jpg,Target cell,462,1116,1976
407,rick,752900326HV_001.jpg,Target cell,463,661,2175
408,rick,752900326HV_001.jpg,Target cell,464,776,2101
409,rick,752900326HV_001.jpg,Target cell,465,936,1019
410,rick,752900326HV_001.jpg,Target cell,466,816,1064
411,rick,752900326HV_001.jpg,Spherocyte,467,2388,433
412,rick,752900326HV_001.jpg,Target cell,468,2126,827
413,rick,752900326HV_001.jpg,Spherocyte,469,2302,1110
414,rick,752900326HV_001.jpg,Elliptocyte,470,2206,1580
415,rick,752900326HV_001.jpg,Spherocyte,471,355,1529
416,rick,752900326HV_001.jpg,Spherocyte,472,614,1613
417,rick,752900326HV_001.jpg,Spherocyte,473,1437,855
418,rick,752900326HV_001.jpg,Spherocyte,474,2058,520
419,rick,752900326HV_001.jpg,Schistocyte,475,2131,322
420,rick,752900326HV_001.jpg,Spherocyte,476,1611,138
421,rick,752900326HV_001.jpg,Spherocyte,477,1019,136
422,rick,752900326HV_001.jpg,Spherocyte,478,762,65
423,rick,752900326HV_001.jpg,Target cell,479,246,661
424,rick,752900326HV_001.jpg,Acanthocyte,480,1567,2772
425,rick,752900326HV_001.jpg,Schistocyte,481,2753,2080
426,rick,752300971HV_001.jpg,NORMAL,482,1181,2098
427,rick,752300971HV_001.jpg,NORMAL,483,1192,2391
428,rick,752300971HV_001.jpg,NORMAL,484,1175,2351
429,rick,752300971HV_001.jpg,NORMAL,485,1316,2503
430,rick,752300971HV_001.jpg,NORMAL,486,1511,2267
431,rick,752300971HV_001.jpg,NORMAL,487,1545,2238
432,rick,752300971HV_001.jpg,NORMAL,488,1544,2173
433,rick,752300971HV_001.jpg,NORMAL,489,1522,2131
434,rick,752300971HV_001.jpg,NORMAL,490,1529,2094
435,rick,752300971HV_001.jpg,NORMAL,491,1454,2089
436,rick,752300971HV_001.jpg,NORMAL,492,1427,2064
437,rick,752300971HV_001.jpg,NORMAL,493,1446,2029
438,rick,752300971HV_001.jpg,NORMAL,494,1479,1995
439,rick,752300971HV_001.jpg,NORMAL,495,1579,1992
440,rick,752300971HV_001.jpg,NORMAL,496,1480,1951
441,rick,752300971HV_001.jpg,NORMAL,497,1804,2556
442,rick,752300971HV_001.jpg,NORMAL,498,1806,2491
443,rick,752901049HV_001.jpg,Dacrocyte,499,726,479
444,rick,752901049HV_001.jpg,NORMAL,501,1579,2434
445,rick,752901049HV_001.jpg,NORMAL,502,1540,2443
446,rick,752901049HV_001.jpg,NORMAL,503,1550,2367
447,rick,752901049HV_001.jpg,NORMAL,504,1595,2396
448,rick,752901049HV_001.jpg,NORMAL,505,1507,2428
449,rick,752901049HV_001.jpg,NORMAL,506,1521,2328
450,rick,752901049HV_001.jpg,NORMAL,507,1458,2417
451,rick,752901049HV_001.jpg,NORMAL,508,1406,2507
452,rick,752901049HV_001.jpg,NORMAL,509,1481,2564
453,rick,752901049HV_001.jpg,NORMAL,510,1445,2637
454,rick,752901049HV_001.jpg,NORMAL,511,1424,2572
